pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X_left,Y_left,geometry,index_right,shnat_seker,kvish,keta,maslul,hodesh,yom,yom_bashavua,shaa,kamut_kle_rehev,X_right,Y_right
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89619,2021,89,28,2,10,18,2,3,22,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89514,2021,89,28,1,10,20,4,18,889,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89515,2021,89,28,1,10,20,4,19,783,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89516,2021,89,28,1,10,20,4,20,615,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89517,2021,89,28,1,10,20,4,21,414,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89518,2021,89,28,1,10,20,4,22,277,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89519,2021,89,28,1,10,20,4,23,182,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89520,2021,89,28,1,10,21,5,0,125,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89521,2021,89,28,1,10,21,5,1,59,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89522,2021,89,28,1,10,21,5,2,39,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89523,2021,89,28,1,10,21,5,3,28,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89524,2021,89,28,1,10,21,5,4,36,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89525,2021,89,28,1,10,21,5,5,130,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89526,2021,89,28,1,10,21,5,6,380,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89527,2021,89,28,1,10,21,5,7,786,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89528,2021,89,28,1,10,21,5,8,815,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89529,2021,89,28,1,10,21,5,9,553,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89530,2021,89,28,1,10,21,5,10,577,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89531,2021,89,28,1,10,21,5,11,624,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89532,2021,89,28,1,10,21,5,12,691,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89533,2021,89,28,1,10,21,5,13,793,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89534,2021,89,28,1,10,21,5,14,981,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89535,2021,89,28,1,10,21,5,15,1150,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89536,2021,89,28,1,10,21,5,16,1261,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89537,2021,89,28,1,10,21,5,17,1043,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89538,2021,89,28,1,10,21,5,18,986,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89539,2021,89,28,1,10,21,5,19,832,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89627,2021,89,28,2,10,18,2,11,583,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89542,2021,89,28,1,10,21,5,22,392,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89544,2021,89,28,2,10,15,6,0,104,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89545,2021,89,28,2,10,15,6,1,72,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89546,2021,89,28,2,10,15,6,2,37,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89547,2021,89,28,2,10,15,6,3,32,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89548,2021,89,28,2,10,15,6,4,38,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89549,2021,89,28,2,10,15,6,5,185,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89550,2021,89,28,2,10,15,6,6,504,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89551,2021,89,28,2,10,15,6,7,797,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89552,2021,89,28,2,10,15,6,8,818,227951.0,767774.0
2021032699,1,1,3,0,,,,,89.0,864.0,208.0,1449.0,12,2021,6,63,4,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99.0,99,1,227951.0,767774.0,POINT (227951 767774),89553,2021,89,28,2,10,15,6,9,800,227951.0,767774.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61817,2021,60,10,1,6,10,5,17,2648,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61734,2021,60,10,1,6,7,2,6,820,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61909,2021,60,10,2,6,7,2,13,1442,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61914,2021,60,10,2,6,7,2,18,1384,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61798,2021,60,10,1,6,9,4,22,1043,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61799,2021,60,10,1,6,9,4,23,841,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61800,2021,60,10,1,6,10,5,0,411,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61801,2021,60,10,1,6,10,5,1,201,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61802,2021,60,10,1,6,10,5,2,101,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61803,2021,60,10,1,6,10,5,3,116,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61804,2021,60,10,1,6,10,5,4,170,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61805,2021,60,10,1,6,10,5,5,446,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61806,2021,60,10,1,6,10,5,6,923,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61807,2021,60,10,1,6,10,5,7,1634,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61740,2021,60,10,1,6,7,2,12,1477,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61741,2021,60,10,1,6,7,2,13,1752,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61742,2021,60,10,1,6,7,2,14,1616,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61743,2021,60,10,1,6,7,2,15,2147,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61744,2021,60,10,1,6,7,2,16,3216,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61745,2021,60,10,1,6,7,2,17,3023,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61746,2021,60,10,1,6,7,2,18,2162,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61747,2021,60,10,1,6,7,2,19,1955,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61748,2021,60,10,1,6,7,2,20,1555,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61749,2021,60,10,1,6,7,2,21,1259,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61702,2021,60,10,1,6,5,7,22,858,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61703,2021,60,10,1,6,5,7,23,690,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61704,2021,60,10,1,6,6,1,0,372,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61705,2021,60,10,1,6,6,1,1,192,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61706,2021,60,10,1,6,6,1,2,113,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61707,2021,60,10,1,6,6,1,3,54,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61708,2021,60,10,1,6,6,1,4,171,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61709,2021,60,10,1,6,6,1,5,421,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61710,2021,60,10,1,6,6,1,6,775,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61711,2021,60,10,1,6,6,1,7,1457,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61808,2021,60,10,1,6,10,5,8,1547,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61809,2021,60,10,1,6,10,5,9,1226,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61810,2021,60,10,1,6,10,5,10,1252,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61913,2021,60,10,2,6,7,2,17,1688,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61912,2021,60,10,2,6,7,2,16,1873,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61911,2021,60,10,2,6,7,2,15,1560,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61847,2021,60,10,2,6,4,6,23,472,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61846,2021,60,10,2,6,4,6,22,698,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61845,2021,60,10,2,6,4,6,21,750,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61844,2021,60,10,2,6,4,6,20,707,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61843,2021,60,10,2,6,4,6,19,763,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61842,2021,60,10,2,6,4,6,18,843,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61841,2021,60,10,2,6,4,6,17,817,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61840,2021,60,10,2,6,4,6,16,762,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61839,2021,60,10,2,6,4,6,15,758,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61838,2021,60,10,2,6,4,6,14,844,183428.0,574028.0
2021036708,1,1,3,0,,,,,60.0,0.0,38.0,4062.0,34,2021,1,55,4,1,6,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,623,99.0,99,1,183428.0,574028.0,POINT (183428 574028),61837,2021,60,10,2,6,4,6,13,1003,183428.0,574028.0
