pk_teuna_fikt,thum_geografi,sug_dereh,semel_yishuv,rehov1,rehov2,bayit,zomet_ironi,kvish1,kvish2,km,zomet_lo_ironi,yehida,shnat_teuna,hodesh_teuna,shaa,sug_yom,yom_layla,yom_bashavua,humrat_teuna,sug_teuna,had_maslul,rav_maslul,mehirut_muteret,tkinut,rohav,simun_timrur,teura,mezeg_avir,pne_kvish,sug_ezem,merhak_ezem,lo_haza,ofen_haziya,mekom_haziya,kivun_haziya,mahoz,nafa,ezor_tivi,maamad_minizipali,zurat_ishuv,status_igun,x,y,average_traffic_count
2015064372,1,4,0,,,,,241,0,100,,34,2015,9,93,4,5,5,1,1,3,0,5,1,4,3,3,1,1,9,9,9,1,2,9,6,22,622,99,99,1,156423,580878,567.85625
2015065949,1,4,0,,,,,66,0,243,,11,2015,1,55,4,1,2,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,34,234,99,99,1,214911,723559,370.809523809524
2015066769,1,4,0,,,,,4,0,910,,52,2015,8,37,4,1,5,1,1,0,2,7,1,4,3,1,1,1,9,9,6,8,0,9,4,44,441,99,99,1,173750,642817,1199.32894736842
2015067481,1,4,0,,,,,25,0,1680,,34,2015,11,30,4,1,1,1,2,0,3,5,1,2,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,188386,569482,544.385233918129
2015068987,1,4,0,,,,,431,0,97,,52,2015,6,9,4,5,6,1,3,1,0,6,1,4,3,3,1,1,9,9,9,0,0,9,4,44,442,99,99,1,177484,652813,1835.80625
2015069019,1,4,0,,,,,40,0,861,,34,2015,8,75,4,1,2,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,6,62,626,99,99,1,189186,500452,955.589285714286
2015069553,1,4,0,,,,,781,0,131,,12,2015,3,59,4,1,6,1,5,2,0,4,1,2,3,1,3,1,9,9,9,0,0,9,2,24,241,99,99,1,217158,748344,618.5625
2015070765,1,3,0,,,,,4,3717,773,289,38,2015,8,89,4,5,1,1,1,0,2,5,1,3,3,3,1,1,9,9,9,1,1,2,6,61,611,99,99,1,168563,629974,1158.40197368421
2015071131,2,4,0,,,,,55,0,90,,41,2015,3,83,4,5,3,1,2,1,0,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,196914,675562,729.013020833333
2015071302,1,4,0,,,,,73,0,111,,14,2015,1,83,4,5,4,1,2,3,0,4,1,3,3,5,1,1,9,9,9,0,0,9,2,34,234,99,99,1,227173,729337,749.3125
2015073229,1,4,0,,,,,375,0,114,,61,2015,3,45,4,1,1,1,8,2,0,4,1,3,3,1,1,1,6,1,9,0,0,9,1,11,111,99,99,1,205042,624213,348.484375
2015073523,2,3,0,,,,,60,6000,182,7240,43,2015,4,60,4,1,7,1,2,3,0,4,1,3,3,1,2,2,9,9,9,0,0,9,6,62,623,99,99,1,193730,583612,463.50176056338
2015073667,1,4,0,,,,,411,0,100,,52,2015,2,31,4,1,3,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,4,44,441,99,99,1,182615,641424,682.571581196581
2015073788,1,4,0,,,,,90,0,4357,,12,2015,7,76,4,1,4,1,2,0,3,5,1,5,3,1,1,1,9,9,9,0,0,9,2,21,213,99,99,1,251193,758988,347.038515406162
2015074081,1,4,0,,,,,2,0,365,,51,2015,11,39,4,1,1,1,3,0,2,5,1,5,3,1,1,1,6,1,9,0,0,9,4,41,411,99,99,1,185157,685949,1854.03385416667
2015075414,1,4,0,,,,,3,0,2420,,38,2015,2,74,4,5,2,1,1,0,3,4,1,3,3,3,1,1,9,9,9,1,2,2,6,61,611,99,99,1,175851,625508,752.540611814346
2015075803,1,4,0,,,,,5614,0,41,,51,2015,2,27,4,5,4,1,2,0,3,5,1,3,3,6,1,1,9,9,9,0,0,9,4,41,412,99,99,1,199775,687702,597.486111111111
2015075848,1,4,0,,,,,3411,0,20,,38,2015,5,4,4,5,7,1,10,2,0,4,1,2,4,3,1,1,6,2,9,0,0,9,6,14,614,99,99,1,157461,612953,52.7083333333333
2015076975,1,4,0,,,,,4,0,672,,38,2015,3,33,4,1,1,1,3,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,6,61,614,99,99,1,163254,621859,1158.40197368421
2015077216,2,4,0,,,,,60,0,1062,,43,2015,7,64,4,1,6,1,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,223431,647462,543.656103286385
2015077951,1,3,0,,,,,40,3933,2523,715,52,2015,3,3,4,5,6,1,1,0,2,5,1,4,3,3,1,1,9,9,9,1,9,9,4,44,441,99,99,1,177994,633789,671.090476190476
2015079006,1,4,0,,,,,222,0,1526,,34,2015,11,29,4,1,4,1,2,3,0,4,1,3,1,1,1,1,9,9,9,0,0,9,6,26,626,99,99,1,176728,547497,106.083333333333
2015079020,2,4,0,,,,,458,0,220,,43,2015,11,49,4,1,5,1,10,3,0,4,1,3,1,1,1,1,6,2,9,0,0,9,7,77,77,99,99,1,230846,650267,47.4375
2015080193,1,4,0,,,,,3922,0,10,,38,2015,8,1,4,5,3,1,2,2,0,2,1,2,3,3,1,1,9,9,9,0,0,9,4,44,441,99,99,1,177371,633368,340.905303030303
2015082143,2,4,0,,,,,505,0,344,,41,2015,8,82,4,5,2,1,4,0,3,6,1,4,3,3,1,1,2,2,9,0,0,9,7,77,77,99,99,1,213405,668469,414.097222222222
2015083478,1,4,0,,,,,854,0,63,,12,2015,10,39,4,1,6,1,9,2,0,4,1,3,3,1,1,1,6,2,9,0,0,9,2,24,242,99,99,1,226094,760600,279.416666666667
2015084040,1,4,0,,,,,1,0,550,,61,2015,6,47,4,1,3,1,11,0,2,4,1,3,4,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,216966,634231,2325.74722222222
2015084184,1,4,0,,,,,1,0,40,,20,2015,5,43,4,1,4,1,3,0,2,6,1,5,3,1,1,1,9,9,9,0,0,9,5,53,513,99,99,1,182850,658751,2333.80555555556
2015084689,1,3,0,,,,,854,8545,179,3552,12,2015,3,75,4,5,6,1,8,3,0,1,1,0,3,3,1,1,8,3,9,0,0,9,2,24,243,99,99,1,226475,766346,279.416666666667
2015085438,1,4,0,,,,,3711,0,11,,38,2015,9,25,3,5,3,1,5,2,0,4,1,2,4,10,1,1,9,9,9,0,0,9,6,61,611,99,99,1,168957,628484,544.059523809524
2015085683,1,3,0,,,,,40,0,2505,713,38,2015,5,25,4,1,3,1,2,0,1,5,1,5,3,1,1,1,9,9,9,0,0,9,6,61,611,99,99,1,178924,632172,964.176428571429
2015087593,1,4,0,,,,,40,0,2370,,38,2015,5,38,4,1,6,1,11,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,6,11,611,99,99,1,178021,620224,671.090476190476
2015087693,1,3,0,,,,,4,79,2220,435,11,2015,4,62,2,1,6,1,2,0,3,1,1,5,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208907,750261,905.887280701754
2015087976,2,4,0,,,,,60,0,650,,43,2015,10,67,4,1,3,1,2,1,0,5,1,3,3,1,2,2,9,9,9,0,0,9,7,77,77,99,99,1,210835,613394,740.272887323944
2015087995,1,4,0,,,,,85,0,260,,12,2015,10,64,4,1,3,1,3,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,232805,759852,1040.76697530864
2015088002,1,4,0,,,,,90,0,1105,,34,2015,7,35,4,1,6,1,10,3,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,25,625,99,99,1,215192,477035,262.800770308123
2015088689,1,4,0,,,,,71,0,318,,14,2015,5,1,1,5,1,1,5,2,0,4,1,3,3,6,1,1,9,9,9,0,0,9,2,32,232,99,99,1,239815,717046,497.546717171717
2015089089,1,3,0,,,,,60,0,56,3655,34,2015,12,38,4,1,3,1,1,0,2,4,1,3,3,1,1,2,9,9,9,1,1,1,6,62,623,99,99,1,184958,575373,740.272887323944
2015089838,1,4,0,,,,,66,0,210,,11,2015,5,1,4,5,2,1,5,3,0,2,1,3,3,3,1,1,9,9,9,0,0,9,2,34,234,99,99,1,217552,721790,370.809523809524
2015090404,1,3,0,,,,,4,481,1191,321,20,2015,3,45,4,1,7,1,1,1,0,5,1,4,3,1,1,1,9,9,9,1,1,1,4,42,422,99,99,1,185603,666624,718.821052631579
2015090767,1,4,0,,,,,2,0,664,,11,2015,8,13,4,5,7,1,1,0,2,7,1,4,4,3,1,1,9,9,9,1,2,1,3,32,324,99,99,1,192032,712746,1343.796875
2015090839,2,4,0,,,,,55,0,140,,41,2015,1,25,4,5,3,1,2,1,0,4,1,3,3,6,1,1,9,9,9,0,0,9,7,77,77,99,99,1,201274,677098,729.013020833333
2015092289,2,4,0,,,,,60,0,937,,43,2015,9,36,1,1,2,1,5,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,222895,640374,750.476525821596
2015092304,1,3,0,,,,,461,4622,78,2087,20,2015,2,61,4,1,3,1,18,1,0,1,1,4,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,187510,660028,1058.27519379845
2015092688,1,4,0,,,,,65,0,886,,14,2015,12,47,4,1,4,1,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,22,221,99,99,1,245155,755947,839.416213768116
2015093075,1,4,0,,,,,554,0,50,,51,2015,4,72,4,1,1,1,3,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,4,21,421,99,99,1,193214,679573,661.144841269841
2015093318,1,4,0,,,,,375,0,115,,61,2015,8,36,4,1,7,1,11,2,0,4,1,3,3,1,1,1,6,1,9,0,0,9,1,11,111,99,99,1,205135,624234,160.588541666667
2015093990,1,4,0,,,,,35,0,243,,38,2015,3,34,4,1,4,1,5,3,0,4,1,3,3,1,1,1,3,1,9,0,0,9,6,12,612,99,99,1,184021,610984,492.993243243243
2015094566,1,4,0,,,,,99,0,20,,12,2015,8,65,4,1,2,1,5,3,0,4,1,3,4,1,1,1,9,9,9,0,0,9,2,21,211,99,99,1,255912,791903,336.768518518519
2015094883,1,4,0,,,,,4613,0,38,,52,2015,6,87,4,5,3,1,8,2,0,4,1,3,3,5,1,1,6,2,9,0,0,9,4,42,422,99,99,1,194794,658864,870.020833333333
2015095546,1,4,0,,,,,70,0,581,,11,2015,7,68,4,1,1,1,5,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,215950,750574,977.527777777778
2015095556,1,4,0,,,,,784,0,190,,12,2015,6,27,4,1,2,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,41,241,99,99,1,224825,752746,571.734375
2015095932,1,4,0,,,,,6,0,2010,,11,2015,6,51,4,1,3,1,3,0,2,6,1,3,3,1,1,1,9,9,9,0,0,9,2,36,236,99,99,1,205161,724662,1672.63392857143
2015096288,1,3,0,,,,,1,3,336,17,61,2015,5,64,4,1,7,1,5,2,0,4,1,2,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,198866,638476,1537.60138888889
2015097289,1,4,0,,,,,854,0,28,,12,2015,6,21,4,5,1,1,9,3,0,4,1,4,3,5,1,1,8,2,9,0,0,9,2,24,242,99,99,1,229362,760573,373.416666666667
2015097421,2,4,0,,,,,55,0,165,,41,2015,1,65,4,1,3,1,5,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,203681,676502,729.013020833333
2015097536,1,4,0,,,,,75,0,198,,14,2015,3,4,4,5,3,1,8,0,2,1,1,5,3,3,1,1,6,1,9,0,0,9,2,25,237,99,99,1,225643,731851,999.429054054054
2015098734,1,3,0,,,,,44,412,341,867,52,2015,7,91,4,5,1,1,1,0,2,5,1,4,3,3,1,1,9,9,9,1,4,1,4,44,442,99,99,1,183236,656523,806.066532258065
2015098786,1,3,0,,,,,87,8277,60,1415,12,2015,7,32,4,1,1,1,9,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,21,221,99,99,1,256295,755494,130.68
2015099703,1,4,0,,,,,4,0,1620,,11,2015,10,71,4,1,4,1,3,0,2,5,1,5,3,1,1,1,9,9,9,0,0,9,3,32,324,99,99,1,191724,707423,1159.22171052632
2016000333,1,4,0,,,,,353,0,97,,38,2016,9,30,4,1,2,1,2,2,0,4,1,3,4,1,1,1,9,9,9,0,0,9,6,12,612,99,99,1,186177,615275,120.700757575758
2016000771,1,4,0,,,,,31,0,610,,34,2016,12,85,4,5,6,1,10,2,0,5,1,3,3,5,1,1,9,9,9,0,0,9,6,23,623,99,99,1,226735,566664,364.784090909091
2016000907,1,4,0,,,,,6,0,920,,38,2016,12,7,4,5,6,1,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,11,611,99,99,1,183079,625463,1164.29166666667
2016001833,1,4,0,,,,,90,0,680,,33,2016,3,59,4,1,2,1,5,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,6,25,625,99,99,1,209148,438202,341.35119047619
2016002498,1,3,0,,,,,31,60,170,543,34,2016,9,63,4,1,5,1,2,0,2,4,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,190634,579583,496.049242424242
2016002559,1,4,0,,,,,40,0,2600,,52,2016,11,77,4,5,5,1,1,0,3,5,1,4,3,3,1,1,9,9,1,8,0,9,4,41,441,99,99,1,181206,639974,1020.0569047619
2016003533,1,4,0,,,,,77,0,509,,14,2016,9,49,4,1,2,1,2,0,3,5,1,0,3,1,1,1,9,9,9,0,0,9,2,37,237,99,99,1,223319,741154,911.500946969697
2016004136,1,4,0,,,,,40,0,1960,,34,2016,9,60,4,1,4,1,1,1,0,5,1,4,3,1,1,1,9,9,9,1,2,1,6,23,623,99,99,1,179848,582848,971.54380952381
2016004568,1,4,0,,,,,25,0,1685,,34,2016,4,75,3,1,3,1,2,0,3,5,1,4,4,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,187792,569625,527.222953216374
2016004629,1,3,0,,,,,4,5613,1444,343,51,2016,4,59,4,1,1,1,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,190848,690127,1158.40197368421
2016007222,1,4,0,,,,,1,0,483,,61,2016,11,52,4,1,5,1,1,0,2,3,1,3,3,1,1,1,9,9,9,1,2,2,1,11,111,99,99,1,211130,634048,2378.85
2016007841,1,4,0,,,,,4,0,864,,38,2016,9,36,4,1,5,1,3,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,4,41,441,99,99,1,172618,638421,1199.32894736842
2016007851,1,4,0,,,,,232,0,424,,34,2016,4,37,3,1,1,1,2,2,0,5,1,4,3,1,1,1,9,9,9,0,0,9,6,22,622,99,99,1,152206,593320,351.511458333333
2016008175,2,4,0,,,,,5,0,224,,41,2016,1,64,4,1,2,1,3,0,2,6,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,202547,668088,1747.95833333333
2016008286,2,4,0,,,,,90,0,3415,,41,2016,4,63,4,1,5,1,5,2,0,4,1,4,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,251965,679306,388.642857142857
2016008480,1,4,0,,,,,4,0,940,,52,2016,3,36,4,1,4,1,3,0,3,6,1,3,3,1,1,1,9,9,9,0,0,9,4,44,441,99,99,1,175087,645497,1159.22171052632
2016008519,1,3,0,,,,,4,0,2232,3757,11,2016,10,13,1,5,2,1,2,0,3,3,1,4,4,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,209161,751471,1157.56403508772
2016009407,1,4,0,,,,,65,0,420,,14,2016,3,42,4,1,1,1,7,3,0,5,1,5,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,225082,723383,870.067934782609
2016009654,1,4,0,,,,,784,0,41,,14,2016,5,89,4,5,3,1,5,3,0,4,1,4,4,5,1,1,9,9,9,0,0,9,2,37,237,99,99,1,223924,744073,594.216145833333
2016009807,1,4,0,,,,,2,0,359,,51,2016,12,9,4,5,4,1,8,0,2,5,1,5,4,3,1,1,5,2,9,0,0,9,4,41,411,99,99,1,184953,685335,1844.74479166667
2016009854,1,4,0,,,,,4,,2185,,11,2016,5,15,4,5,2,1,1,0,3,3,1,4,3,3,1,1,9,9,9,1,2,1,3,31,311,99,99,1,207641,747065,1157.56403508772
2016009922,1,4,0,,,,,25,0,1890,,34,2016,1,91,4,5,2,1,1,0,2,5,1,4,4,5,1,1,9,9,7,0,0,9,6,23,623,99,99,1,173382,577838,525.622807017544
2016010328,1,4,0,,,,,2,0,430,,51,2016,6,4,4,5,4,1,3,1,0,5,1,4,3,3,1,1,9,9,9,0,0,9,4,41,411,99,99,1,187603,691681,1844.74479166667
2016010763,1,4,0,,,,,89,0,261,,12,2016,8,89,4,5,2,1,5,2,0,1,1,3,3,3,1,1,9,9,9,0,0,9,2,24,244,99,99,1,231772,769408,474.750925925926
2016011114,1,4,0,,,,,5714,0,51,,51,2016,4,61,4,1,6,1,8,2,0,4,1,2,3,1,1,1,1,2,9,0,0,9,4,12,412,99,99,1,201645,695703,606.305555555556
2016011225,1,4,0,,,,,675,0,110,,14,2016,2,74,4,5,7,1,5,2,0,2,1,4,3,3,1,1,9,9,9,0,0,9,2,34,234,99,99,1,231953,717697,509.994047619048
2016011353,1,4,0,,,,,444,0,389,,51,2016,8,73,4,1,6,1,2,3,0,3,4,3,1,1,1,1,9,9,9,0,0,9,4,41,412,99,99,1,199561,683730,609.254261363636
2016011498,1,4,0,,,,,77,0,581,,14,2016,5,73,4,1,7,1,2,0,2,5,1,5,3,1,1,1,9,9,9,0,0,9,2,25,237,99,99,1,229832,741302,608.890151515152
2016011897,1,3,0,,,,,431,0,131,4051,51,2016,6,35,4,1,2,1,10,3,0,5,1,2,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,180225,651110,2279.61875
2016012183,1,4,0,,,,,899,0,10,,11,2016,7,86,4,5,4,1,5,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,2,24,245,99,99,1,212167,775543,177.126262626263
2016012446,2,4,0,,,,,60,,,,43,2016,10,61,4,1,5,1,9,3,0,1,4,1,4,1,1,6,9,9,9,0,0,9,7,77,77,99,99,3,225961,644465,761.132629107981
2016012477,1,4,0,,,,,1,0,374,,61,2016,10,4,4,5,2,1,18,0,3,7,1,3,3,3,1,1,9,9,7,0,0,9,1,12,112,99,99,1,201670,636621,2285.70972222222
2016012752,1,4,0,,,,,6,0,814,,38,2016,4,27,4,5,6,1,10,0,3,7,1,3,3,6,1,1,9,9,9,0,0,9,6,11,611,99,99,1,182520,615195,1164.29166666667
2016012950,1,4,0,,,,,383,0,17,,38,2016,5,49,4,1,1,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,6,11,611,99,99,1,181502,628746,378.758333333333
2016013315,1,4,0,,,,,35,0,268,,38,2016,5,1,4,5,3,1,5,2,0,2,1,3,3,5,1,1,9,9,9,0,0,9,6,12,612,99,99,1,185991,610452,491.707207207207
2016013378,1,4,0,,,,,89,0,85,,11,2016,2,33,4,1,2,1,2,0,3,5,1,4,3,1,2,2,9,9,9,0,0,9,2,24,245,99,99,1,217368,769443,474.750925925926
2016013649,1,4,0,,,,,1,0,499,,61,2016,9,55,4,1,7,1,10,0,2,3,1,3,3,1,1,1,6,2,9,0,0,9,1,11,111,99,99,1,212611,634237,1537.60138888889
2016013697,1,4,0,,,,,60,0,86,,34,2016,7,3,4,5,5,1,10,0,4,5,1,3,4,5,1,1,9,9,9,0,0,9,6,62,623,99,99,1,187281,577197,761.132629107981
2016014107,1,4,0,,,,,31,0,209,,34,2016,12,27,4,5,6,1,5,2,0,2,1,3,3,6,9,1,9,9,9,0,0,9,6,62,623,99,99,1,193608,576846,364.784090909091
2016014889,1,4,0,,,,,805,0,229,,12,2016,4,37,4,1,6,1,3,3,0,4,1,4,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,236933,751623,342.52380952381
2016015313,2,4,0,,,,,57,0,294,,41,2016,12,47,4,1,1,1,2,2,0,4,1,3,3,1,2,2,9,9,9,0,0,9,7,77,77,99,99,1,213991,687376,1017.60890151515
2016016617,1,4,0,,,,,25,0,2040,,34,2016,3,38,4,1,6,1,2,0,4,5,1,3,3,1,1,1,9,9,9,0,0,9,6,21,621,99,99,1,163848,586923,309.272660818713
2016017376,1,3,0,,,,,25,204,1424,497,34,2016,1,22,4,5,1,1,2,0,3,5,1,2,3,6,1,1,9,9,9,0,0,9,6,62,626,99,99,1,200570,553026,544.385233918129
2016017440,1,4,0,,,,,70,0,580,,12,2016,12,43,4,1,3,1,2,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,215912,750505,966.642939814815
2016017496,1,4,0,,,,,4,0,691,,38,2016,1,73,4,5,5,1,1,0,2,5,1,3,3,5,1,1,9,9,9,4,3,1,6,14,614,99,99,1,164102,623543,1199.32894736842
2016017843,1,4,0,,,,,722,0,18,,11,2016,9,78,4,5,7,1,5,3,0,4,1,1,3,3,1,1,9,9,9,0,0,9,2,23,235,99,99,1,210479,730924,581.552083333333
2016018585,1,4,0,,,,,40,0,2740,,52,2016,4,64,4,1,5,1,3,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,190113,649479,1020.0569047619
2016019632,1,3,0,,,,,77,7626,458,4057,14,2016,3,95,4,5,4,1,10,1,0,4,1,5,3,3,1,1,9,9,9,0,0,9,2,37,237,99,99,1,220149,737775,914.220643939394
2016019774,1,4,0,,,,,444,0,202,,51,2016,2,26,4,5,1,1,9,0,2,5,1,3,3,6,1,1,8,1,9,0,0,9,4,42,422,99,99,1,194579,666610,853.751893939394
2016020094,2,4,0,,,,,443,0,172,,43,2016,1,80,4,5,4,1,1,0,3,5,1,3,3,3,1,1,9,9,9,1,2,2,7,77,77,99,99,1,204258,644886,1022.56646825397
2016021605,2,4,0,,,,,60,0,442,,43,2016,9,61,4,1,3,1,1,2,0,4,1,3,3,1,1,1,9,9,9,1,2,2,7,77,77,99,99,1,207348,600258,740.272887323944
2016021691,1,4,0,,,,,4,0,687,,38,2016,8,47,4,1,2,1,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,6,14,614,99,99,1,163870,623215,1157.56403508772
2016022175,1,4,0,,,,,31,0,190,,34,2016,9,30,4,1,3,1,5,2,0,2,2,3,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,192426,578095,457.80303030303
2016022503,2,4,0,,,,,60,0,271,,43,2016,5,94,4,5,5,1,5,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,7,77,77,99,99,1,200580,588091,761.132629107981
2016022677,1,4,0,,,,,431,0,110,,52,2016,6,57,4,1,4,1,3,0,2,6,1,4,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,178526,652038,2289.74583333333
2016022698,1,3,0,,,,,22,781,86,9756,11,2016,5,45,4,1,4,1,1,1,0,6,1,3,3,1,1,1,9,9,9,3,1,1,3,31,311,99,99,1,208805,746687,1819
2016022921,1,4,0,,,,,6,0,1841,,11,2016,1,69,4,5,5,1,3,0,2,7,1,5,3,3,1,1,9,9,9,0,0,9,3,32,323,99,99,1,203681,708730,1799.875
2016023205,1,4,0,,,,,781,0,150,,12,2016,6,69,4,1,2,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,219010,748194,780.649305555556
2016023430,1,3,0,,,,,22,781,86,9756,11,2016,6,47,4,1,7,1,11,1,0,6,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208805,746687,1158.72222222222
2016023451,2,4,0,,,,,90,0,3084,,43,2016,2,85,4,5,3,1,1,2,0,2,1,3,3,5,1,1,9,9,9,4,9,1,7,77,77,99,99,1,244569,650056,343.301820728291
2016023819,1,3,0,,,,,4123,411,0,727,52,2016,7,48,4,1,2,1,3,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,4,44,441,99,99,1,182538,641531,680.900641025641
2016024243,2,4,0,,,,,505,0,434,,41,2016,6,65,4,1,3,1,5,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,222167,670299,395.472222222222
2016024975,1,4,0,,,,,2,0,570,,11,2016,8,52,4,1,3,1,1,0,2,5,1,3,3,1,1,1,5,5,6,0,0,9,3,32,324,99,99,1,189755,704228,1849.62760416667
2016025130,1,4,0,,,,,80,0,1788,,34,2016,9,77,4,5,2,1,5,3,0,5,1,2,3,6,1,1,6,2,9,0,0,9,6,62,623,99,99,1,200231,563562,129.6875
2016025650,1,3,0,,,,,4,3411,568,265,38,2016,1,82,4,5,7,1,2,1,0,5,1,3,1,3,1,1,9,9,9,0,0,9,6,14,614,99,99,1,159401,612408,718.821052631579
2016026440,1,3,0,,,,,4,0,1553,3942,51,2016,11,7,4,5,4,1,1,0,2,5,1,3,3,3,1,1,9,9,9,1,4,2,4,11,411,99,99,1,191108,700803,1159.22171052632
2016027126,1,4,0,,,,,7513,0,92,,11,2016,7,93,4,5,6,1,5,2,0,3,1,4,3,5,1,1,9,9,9,0,0,9,2,23,237,99,99,1,215576,736772,359.864583333333
2016027275,1,3,0,,,,,65,574,145,1093,11,2016,8,21,4,5,3,1,2,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,3,24,324,99,99,1,202606,709698,874.227355072464
2016027475,1,4,0,,,,,553,0,76,,51,2016,2,66,4,1,4,1,3,0,2,4,1,3,3,1,1,1,9,9,9,0,0,9,4,11,411,99,99,1,191792,685253,870.103070175439
2016027677,1,4,0,,,,,4,,1589,,11,2016,2,77,4,5,2,1,1,2,0,1,1,4,3,3,1,1,9,9,9,1,2,2,3,32,324,99,99,1,191747,704499,1157.56403508772
2016028036,1,3,0,,,,,4,0,2236,3402,11,2016,1,17,4,5,6,1,2,0,3,5,1,5,3,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,209195,751807,905.887280701754
2016028720,1,4,0,,,,,443,0,154,,52,2016,1,79,4,5,2,1,1,0,2,5,1,4,3,3,1,1,9,9,9,1,2,1,4,43,431,99,99,1,202538,645602,1027.35813492063
2016029412,1,4,0,,,,,4,0,622,,38,2016,12,88,4,5,5,1,2,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,6,61,614,99,99,1,161550,617336,1199.32894736842
2016030398,2,4,0,,,,,90,0,3450,,41,2016,7,79,4,1,7,1,10,2,0,4,1,3,3,1,1,1,6,2,9,0,0,9,7,77,77,99,99,1,252235,682712,217.981442577031
2016034619,1,4,0,,,,,431,0,290,,52,2016,7,61,4,1,1,1,3,0,2,7,1,4,3,1,1,1,9,9,9,0,0,9,4,43,431,99,99,1,194195,645268,2294.78333333333
2016036083,1,4,0,,,,,2357,0,50,,34,2016,5,93,4,5,1,1,19,3,0,3,1,3,3,5,1,1,9,9,9,0,0,9,6,23,623,99,99,1,174523,572413,251.25
2016036287,1,4,0,,,,,90,0,740,,33,2016,6,17,4,5,5,1,3,3,0,5,1,2,5,5,1,1,9,9,9,0,0,9,6,25,625,99,99,1,212390,443137,388.642857142857
2016036358,1,4,0,,,,,40,0,2650,,52,2016,2,39,4,1,2,1,8,0,3,5,1,3,3,1,1,1,3,1,9,0,0,9,4,44,441,99,99,1,184357,643709,955.589285714286
2016036501,1,4,0,,,,,581,0,109,,51,2016,10,80,3,5,7,1,19,2,0,4,1,3,3,5,1,1,8,9,9,0,0,9,4,11,411,99,99,1,197495,698987,273.366666666667
2016037121,1,4,0,,,,,5,0,10,,20,2016,1,7,4,5,6,1,11,1,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,182223,671871,1314.64942528736
2016037385,1,3,0,,,,,4,67,1774,381,11,2016,8,5,4,5,4,1,2,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,3,32,321,99,99,1,195290,722027,1159.22171052632
