pk_teuna_fikt,thum_geografi,sug_dereh,semel_yishuv,rehov1,rehov2,bayit,zomet_ironi,kvish1,kvish2,km,zomet_lo_ironi,yehida,shnat_teuna,hodesh_teuna,shaa,sug_yom,yom_layla,yom_bashavua,humrat_teuna,sug_teuna,had_maslul,rav_maslul,mehirut_muteret,tkinut,rohav,simun_timrur,teura,mezeg_avir,pne_kvish,sug_ezem,merhak_ezem,lo_haza,ofen_haziya,mekom_haziya,kivun_haziya,mahoz,nafa,ezor_tivi,maamad_minizipali,zurat_ishuv,status_igun,x,y,average_traffic_count
2017092547,1,3,0,,,,,20,1,132,1,20,2017,8,84,4,5,1,3,4,0,2,3,1,4,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,180079,661606,4050.86805555556
2017092549,1,3,0,,,,,3,0,2430,121,38,2017,6,72,4,1,5,3,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,6,61,611,99,99,1,176341,626179,780.648734177215
2017092587,1,4,0,,,,,1,0,110,,52,2017,9,73,4,1,1,3,3,0,2,7,0,4,4,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,188425,655886,2301.52222222222
2017092674,2,4,0,,,,,505,0,350,,41,2017,10,84,4,5,3,3,10,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,213344,668519,395.472222222222
2017092709,1,3,0,,,,,4311,0,87,3864,52,2017,5,49,1,1,4,3,4,0,3,5,0,3,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,172451,648828,471.7
2017092864,1,3,0,,,,,85,8535,139,3497,11,2017,2,68,4,1,5,3,2,0,2,5,1,5,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,221497,757766,1080.78009259259
2017093024,1,3,0,,,,,8677,90,0,1617,12,2017,9,58,4,1,4,3,2,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,21,213,99,99,1,252029,763947,348.319444444444
2017093027,1,4,0,,,,,4,0,650,,38,2017,12,89,4,5,4,3,2,0,1,2,3,1,1,6,1,1,9,9,9,0,0,9,6,61,614,99,99,1,162765,619662,1159.22171052632
2017093035,2,4,0,,,,,60,0,620,,43,2017,10,28,4,5,4,3,8,2,0,4,1,3,3,6,1,1,6,1,9,0,0,9,7,77,77,99,99,1,211031,611144,751.31455399061
2017093058,1,4,0,,,,,20,0,210,,20,2017,3,66,4,1,4,3,15,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,182278,668996,3943.83680555556
2017093078,1,4,0,,,,,40,0,2700,,52,2017,11,85,4,5,6,3,3,0,3,4,1,4,3,3,1,1,9,9,9,0,0,9,4,43,432,99,99,1,187396,647293,671.090476190476
2017093099,1,4,0,,,,,4,0,1200,,20,2017,1,16,4,5,5,3,3,1,0,5,1,3,3,3,1,1,9,9,9,0,0,9,5,52,512,99,99,1,185829,667712,1199.32894736842
2017093110,1,4,0,,,,,6513,0,30,,11,2017,2,47,4,1,3,3,8,3,0,4,1,3,3,1,1,1,6,2,9,0,0,9,3,23,323,99,99,1,208906,710033,621.4
2017093113,1,4,0,,,,,77,0,560,,14,2017,7,20,4,5,2,3,3,0,2,3,1,4,3,6,1,1,9,9,9,0,0,9,2,25,237,99,99,1,227663,741654,911.500946969697
2017093122,1,4,0,,,,,784,0,140,,12,2017,5,37,4,1,1,3,3,1,0,4,1,1,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,224529,749462,554.3046875
2017093148,1,4,0,,,,,20,0,140,,20,2017,7,1,4,5,4,3,10,1,0,5,1,4,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179861,662579,3943.83680555556
2017093195,1,4,0,,,,,431,0,170,,52,2017,1,76,4,5,7,3,8,0,3,1,1,3,3,3,2,2,6,2,9,0,0,9,4,44,442,99,99,1,183021,648794,1327.1
2017093204,1,4,0,,,,,70,0,660,,11,2017,2,37,4,1,2,3,3,3,0,4,1,1,3,1,1,1,9,9,9,0,0,9,2,24,246,99,99,1,215967,757243,984.350694444444
2017093212,2,3,0,,,,,9343,65,0,3505,41,2017,9,41,1,1,6,3,3,3,0,5,1,4,3,1,1,1,9,9,9,0,0,9,2,22,222,99,99,1,240904,750000,630.244565217391
2017093239,1,4,0,,,,,75,0,340,,14,2017,5,63,4,1,1,3,3,0,2,5,1,5,4,1,1,1,9,9,9,0,0,9,2,23,235,99,99,1,213531,734967,1028.16103603604
2017093251,1,4,0,,,,,6,0,1430,,51,2017,10,59,2,1,4,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,422,99,99,1,194993,670196,1739.08333333333
2017093272,2,3,0,,,,,55,444,78,3437,41,2017,2,75,4,5,5,3,2,0,3,4,1,3,3,6,1,1,9,9,9,0,0,9,4,21,421,99,99,1,196152,675364,759.858072916667
2017093293,1,3,0,,,,,5,20,12,4059,20,2017,4,5,3,5,4,3,9,1,0,5,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,182253,671853,1771.6724137931
2017093371,1,4,0,,,,,2,0,890,,11,2017,2,53,4,1,2,3,8,0,2,7,1,3,3,1,1,1,6,4,9,0,0,9,3,32,321,99,99,1,195809,734477,1831.75651041667
2017093381,1,4,0,,,,,73,0,40,,14,2017,7,31,4,1,3,3,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,220950,731264,749.989583333333
2017093406,1,3,0,,,,,310,25,0,9158,34,2017,10,62,3,1,7,3,3,0,2,5,1,3,4,1,1,1,9,9,9,0,0,9,6,22,622,99,99,1,171458,582084,138.4375
2017093433,1,3,0,,,,,20,0,144,8052,20,2017,2,15,4,5,6,3,2,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179991,662972,3926.00520833333
2017093462,1,4,0,,,,,38,0,150,,61,2017,3,85,4,5,4,3,2,0,5,4,1,3,3,3,1,1,9,9,9,0,0,9,1,11,112,99,99,1,196718,625460,791.359848484848
2017093527,1,4,0,,,,,70,0,750,,11,2017,12,71,4,5,7,3,3,2,0,3,1,3,3,6,1,1,9,9,9,0,0,9,2,45,245,99,99,1,214324,765530,685.498263888889
2017093614,1,4,0,,,,,1,0,440,,61,2017,2,69,4,1,3,3,3,0,2,4,0,5,3,11,1,1,9,9,9,0,0,9,1,11,111,99,99,1,207052,634251,2325.74722222222
2017093631,2,4,0,,,,,90,0,3250,,41,2017,5,24,4,5,1,3,4,1,0,4,1,3,3,6,1,1,9,9,9,0,0,9,7,77,77,99,99,1,246704,664433,352.276960784314
2017093709,1,4,0,,,,,70,0,440,,11,2017,7,5,4,5,6,3,4,3,0,2,1,2,3,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,207846,740421,770.364583333333
2017093755,1,4,0,,,,,75,0,240,,14,2017,8,89,4,5,3,3,5,3,0,4,1,4,3,5,1,1,9,9,9,0,0,9,2,23,237,99,99,1,222928,733244,999.429054054054
2017093760,1,4,0,,,,,20,0,130,,20,2017,11,89,4,5,4,3,3,0,4,1,1,0,3,6,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179719,661591,3943.83680555556
2017093831,1,4,0,,,,,805,0,140,,12,2017,1,50,4,1,1,3,1,0,3,1,1,2,3,1,1,1,9,9,9,3,3,2,2,24,241,99,99,1,229688,751722,447.702380952381
2017093836,1,4,0,,,,,20,0,130,,20,2017,8,37,4,1,2,3,11,0,2,1,1,0,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179719,661591,3971.14236111111
2017093843,1,3,0,,,,,85,854,211,1397,12,2017,2,41,4,1,5,3,3,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,228486,758817,1080.78009259259
2017093865,1,3,0,,,,,781,22,34,9756,11,2017,5,81,4,5,6,3,5,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208805,746687,618.5625
2017093875,1,3,0,,,,,35,352,93,573,38,2017,8,80,4,5,2,3,2,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,6,61,612,99,99,1,171575,617168,493.627252252252
2017093895,1,4,0,,,,,8721,0,50,,11,2017,10,53,3,1,1,3,8,2,0,1,1,3,3,1,1,1,1,2,9,0,0,9,2,24,243,99,99,1,218236,764384,110.902777777778
2017094015,1,4,0,,,,,784,0,140,,12,2017,10,65,4,1,3,3,3,1,0,4,1,1,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,224529,749462,594.216145833333
2017094059,1,3,0,,,,,40,0,2944,4123,51,2017,8,94,4,5,4,3,2,0,3,5,1,5,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,191069,669897,971.54380952381
2017094098,2,4,0,,,,,60,0,1160,,41,2017,8,70,4,1,4,3,5,2,0,4,1,3,4,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,223882,656003,751.31455399061
2017094110,1,4,0,,,,,25,0,1630,,34,2017,6,86,4,5,4,3,2,1,0,5,1,3,3,3,1,1,9,9,9,0,0,9,6,62,623,99,99,1,192601,567488,507.849415204678
2017094116,1,3,0,,,,,4,5711,1490,347,51,2017,2,65,4,1,2,3,1,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,191547,694592,1157.56403508772
2017094126,2,4,0,,,,,60,0,1605,,41,2017,11,32,4,1,6,3,5,3,0,4,1,3,4,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,216132,685542,543.656103286385
2017094185,1,4,0,,,,,20,0,90,,20,2017,2,70,4,1,7,3,4,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,5,53,513,99,99,1,177520,659502,3255.31770833333
2017094236,1,3,0,,,,,443,1,42,3993,52,2017,1,51,4,1,5,3,2,0,3,5,1,1,3,1,1,1,9,9,9,0,0,9,4,31,431,99,99,1,194004,651497,1072.45833333333
2017094270,1,4,0,,,,,412,0,190,,20,2017,7,55,4,1,2,3,3,0,4,1,1,0,3,1,1,1,9,9,9,0,0,9,5,52,512,99,99,1,186836,658561,1167.29296875
2017094336,1,4,0,,,,,70,0,590,,12,2017,9,53,4,1,1,3,2,0,3,3,1,3,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,216160,751400,977.527777777778
2017094337,2,4,0,,,,,60,0,500,,43,2017,8,71,4,1,1,3,2,3,0,4,1,4,3,1,1,1,6,2,9,0,0,9,7,77,77,99,99,1,212654,601535,753.712441314554
2017094367,1,4,0,,,,,98,0,850,,12,2017,3,96,4,5,4,3,9,3,0,4,1,3,3,5,1,1,9,9,9,0,0,9,2,29,292,99,99,1,271474,791288,112.602777777778
2017094370,1,4,0,,,,,899,0,60,,11,2017,12,60,4,1,3,3,10,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,44,244,99,99,1,216879,775411,176.277777777778
2017094496,1,3,0,,,,,8835,89,20,3778,12,2017,6,10,4,5,7,3,2,0,3,5,1,5,3,3,1,1,9,9,9,0,0,9,2,24,243,99,99,1,225941,769011,122.666666666667
2017094528,1,3,0,,,,,444,531,274,4220,51,2017,9,80,4,5,1,3,2,0,2,5,1,2,3,3,1,1,9,9,9,0,0,9,4,42,421,99,99,1,195216,672804,853.751893939394
2017094603,1,4,0,,,,,5,0,80,,51,2017,7,61,4,1,2,3,2,0,2,7,1,4,3,1,1,1,6,2,9,0,0,9,4,42,422,99,99,1,188674,669413,1747.95833333333
2017094617,1,4,0,,,,,9088,0,60,,12,2017,4,80,3,5,5,3,2,2,0,4,1,3,3,3,2,2,9,9,9,0,0,9,2,29,293,99,99,1,266657,765592,148.851851851852
2017094647,1,3,0,,,,,75,0,356,1345,11,2017,10,3,3,5,3,3,2,0,3,3,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,212007,735304,999.429054054054
2017094648,1,4,0,,,,,804,0,10,,12,2017,5,81,4,5,4,3,3,3,0,4,1,2,3,5,1,1,9,9,9,0,0,9,2,24,241,99,99,1,231849,752542,173.541666666667
2017094661,1,4,0,,,,,5,0,140,,51,2017,11,62,4,1,4,3,3,0,2,5,1,3,4,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,194727,669171,1771.6724137931
2017094801,1,4,0,,,,,60,0,100,,34,2017,4,53,4,1,3,3,8,0,3,5,1,3,3,1,1,1,6,2,9,0,0,9,6,62,623,99,99,1,188567,577697,740.272887323944
2017094809,2,4,0,,,,,505,0,390,,41,2017,3,64,4,1,3,3,5,2,0,4,1,2,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,218000,669191,395.472222222222
2017094938,1,4,0,,,,,20,0,80,,20,2017,2,79,4,5,1,3,10,1,0,3,1,4,3,3,1,1,9,9,9,0,0,9,5,53,513,99,99,1,177645,658510,4050.86805555556
2017095076,1,4,0,,,,,4,0,1960,,11,2017,10,73,4,5,3,3,2,3,0,1,1,3,3,6,1,1,9,9,9,0,0,9,3,31,311,99,99,1,196703,740214,1149.90548245614
2017095118,1,4,0,,,,,4,0,1150,,20,2017,3,35,4,1,5,3,2,3,0,5,1,5,3,1,1,1,9,9,9,0,0,9,5,52,512,99,99,1,184567,662673,1199.32894736842
2017095171,1,4,0,,,,,4,0,1570,,11,2017,7,7,4,5,5,3,9,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,191338,702561,1199.32894736842
2017095174,2,4,0,,,,,505,0,470,,41,2017,8,92,4,5,4,3,2,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,7,77,77,99,99,1,225146,669183,402.152777777778
2017095232,1,4,0,,,,,805,0,110,,12,2017,5,67,4,1,6,3,1,0,2,1,1,2,2,1,1,1,9,9,9,3,3,2,2,24,241,99,99,1,226826,752280,342.52380952381
2017095268,1,3,0,,,,,65,574,145,1093,11,2017,6,63,4,1,7,3,4,0,2,5,1,2,3,1,1,1,9,9,9,0,0,9,3,24,324,99,99,1,202606,709698,495.804347826087
2017095314,2,4,0,,,,,465,0,180,,41,2017,2,50,4,1,5,3,11,2,0,4,3,2,4,1,2,2,9,9,9,0,0,9,7,77,77,99,99,1,208883,657495,383.700757575758
2017095365,1,3,0,,,,,44,424,225,857,52,2017,8,32,4,1,4,3,2,0,3,5,1,5,3,1,1,1,9,9,9,0,0,9,4,32,432,99,99,1,189508,645458,812.407258064516
2017095397,1,4,0,,,,,85,0,140,,11,2017,1,33,4,1,2,3,5,0,3,5,1,5,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,221662,757810,1037.55632716049
2017095400,1,3,0,,,,,90,8677,4409,1617,12,2017,4,40,4,1,1,3,4,0,2,5,1,5,3,1,1,1,9,9,9,0,0,9,2,21,213,99,99,1,252029,763947,352.276960784314
2017095402,1,3,0,,,,,6724,0,23,2669,14,2017,6,33,4,1,5,3,2,3,0,4,1,4,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,225120,717058,168.779761904762
2017095434,1,3,0,,,,,20,0,216,8057,20,2017,7,13,4,5,5,3,3,1,0,5,1,4,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,182297,669600,4129.13541666667
2017095526,1,4,0,,,,,4,0,1040,,52,2017,4,28,4,1,3,3,4,0,2,6,1,4,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,180117,652917,1149.90548245614
2017095567,1,4,0,,,,,85,0,310,,12,2017,2,38,4,1,4,3,2,3,0,4,1,4,3,1,1,1,9,9,9,0,0,9,2,42,242,99,99,1,237192,759240,1049.7337962963
2017095598,1,4,0,,,,,6,0,2076,,14,2017,2,78,4,5,5,3,9,0,2,5,1,3,5,6,2,2,9,9,9,0,0,9,2,23,235,99,99,1,209583,729108,1799.875
2017095607,1,4,0,,,,,1,0,120,,52,2017,1,87,4,5,3,3,10,0,2,5,1,4,3,3,1,1,6,9,9,0,0,9,4,43,432,99,99,1,189195,655314,2325.74722222222
2017095666,1,3,0,,,,,40,461,2844,757,51,2017,9,41,4,1,4,3,1,0,4,4,1,2,3,1,1,1,9,9,9,3,3,1,4,42,422,99,99,1,191440,659110,971.54380952381
2017095670,1,4,0,,,,,65,0,460,,14,2017,2,44,4,1,6,3,3,0,2,2,1,4,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,228663,724717,630.244565217391
2017095688,1,4,0,,,,,444,0,350,,51,2017,1,79,4,5,7,3,5,0,3,2,1,3,3,6,1,2,9,9,9,0,0,9,4,21,421,99,99,1,197926,680142,461.283143939394
2017095705,1,3,0,,,,,4311,0,10,9840,52,2017,4,60,2,1,1,3,2,3,0,3,1,2,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,178940,650986,483.683333333333
2017095774,1,4,0,,,,,60,0,2040,,14,2017,4,64,4,1,5,3,4,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,230055,718817,761.132629107981
2017095778,1,4,0,,,,,90,0,4010,,14,2017,9,65,4,1,4,3,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,22,221,99,99,1,254780,731843,347.038515406162
2017095779,1,4,0,,,,,1,0,350,,61,2017,12,27,4,5,4,3,10,1,0,7,1,3,5,6,1,1,9,9,9,0,0,9,1,12,112,99,99,1,199337,637219,2333.80555555556
2017095780,1,4,0,,,,,6734,0,10,,14,2017,10,79,4,5,7,3,2,3,0,2,1,3,1,5,1,1,9,9,9,0,0,9,2,23,234,99,99,1,229184,717612,81.7708333333333
2017095816,1,4,0,,,,,6,0,2133,,11,2017,1,81,4,5,5,3,10,0,2,4,1,2,3,3,1,1,9,9,9,0,0,9,3,11,311,99,99,1,209739,734530,1799.875
2017095852,1,4,0,,,,,65,0,730,,14,2017,5,58,4,1,5,3,10,0,2,5,1,4,3,1,5,1,9,9,9,0,0,9,2,22,222,99,99,1,238212,744775,850.668025362319
2017095890,1,4,0,,,,,65,0,330,,11,2017,3,56,4,1,7,3,9,0,2,4,1,5,3,1,1,1,9,9,9,0,0,9,2,34,234,99,99,1,217242,719325,495.804347826087
2017095905,1,3,0,,,,,25,293,2090,521,34,2017,10,69,4,1,7,3,10,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,62,621,99,99,1,162699,591678,205.062865497076
2017095928,1,3,0,,,,,3,0,2430,121,38,2017,10,56,4,1,2,3,2,0,3,3,1,3,3,1,1,1,9,9,9,0,0,9,6,61,611,99,99,1,176341,626179,752.540611814346
2017095962,1,4,0,,,,,98,0,900,,12,2017,7,45,4,1,6,3,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,29,291,99,99,1,271639,795711,97.6805555555556
2017095981,1,3,0,,,,,79,781,50,1373,11,2017,2,83,4,5,1,3,2,0,3,5,1,5,3,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,212775,747511,1123.5321969697
2017095982,2,3,0,,,,,1,437,775,7001,43,2017,1,61,4,1,2,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,7,76,999,99,99,1,231031,634787,2285.70972222222
2017096031,1,3,0,,,,,7912,79,0,3506,14,2017,2,34,4,1,2,3,2,2,0,4,1,4,1,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,216887,744117,1110.2803030303
2017096149,1,3,0,,,,,4,461,1128,313,20,2017,11,48,4,1,6,3,6,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,52,512,99,99,1,184091,660595,905.887280701754
2017096181,1,3,0,,,,,6,65,1850,4203,11,2017,1,59,4,1,6,3,3,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,3,24,324,99,99,1,203751,709894,1164.29166666667
2017096199,1,3,0,,,,,4,0,2205,433,11,2017,5,87,4,5,4,3,1,3,0,1,1,1,3,3,1,1,9,9,9,3,4,1,3,31,311,99,99,1,208204,748966,1159.22171052632
2017096220,1,3,0,,,,,65,0,186,1099,11,2017,7,53,4,1,5,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99,99,1,206194,711475,850.668025362319
2017096229,1,3,0,,,,,4,651,1645,369,11,2017,5,86,4,5,5,3,1,0,3,4,1,1,3,3,1,1,9,9,9,1,1,1,3,32,324,99,99,1,192720,709631,1199.32894736842
2017096253,1,3,0,,,,,406,40,1735,4111,34,2017,1,75,4,5,5,3,18,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,6,23,623,99,99,1,181427,566721,642.673611111111
2017096263,1,3,0,,,,,71,716,281,1273,14,2017,11,79,4,5,6,3,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,2,23,232,99,99,1,236211,717865,352.445707070707
2017096275,1,4,0,,,,,65,0,220,,11,2017,2,30,4,1,5,3,3,0,2,5,1,2,3,1,2,2,9,9,9,0,0,9,3,32,323,99,99,1,209498,712484,850.668025362319
2017096370,1,3,0,,,,,2,0,196,8003,20,2017,7,94,4,5,2,3,4,0,3,1,1,4,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,180765,670000,1831.75651041667
2017096399,1,4,0,,,,,60,0,16,,51,2017,11,43,4,1,1,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,23,234,99,99,1,227437,725415,753.712441314554
2017096450,1,3,0,,,,,806,85,138,1159,12,2017,2,41,4,1,1,3,2,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,2,21,212,99,99,1,239412,758601,243.119047619048
2017096485,1,4,0,,,,,89,0,220,,12,2017,12,51,4,1,6,3,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99,99,1,229159,768332,375.317592592593
2017096488,1,4,0,,,,,22,0,90,,11,2017,10,49,4,1,6,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,3,11,311,99,99,1,208933,747034,1550.46527777778
2017096491,1,3,0,,,,,90,807,4204,1601,12,2017,10,72,4,5,4,3,2,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,2,22,221,99,99,1,248241,748059,347.038515406162
2017096495,1,3,0,,,,,20,0,182,8055,20,2017,11,49,4,1,4,3,3,1,0,5,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181356,666340,3943.83680555556
2017096496,1,4,0,,,,,57,0,140,,51,2017,11,35,4,1,5,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,4,12,412,99,99,1,201287,691086,1072.21590909091
2017096538,1,4,0,,,,,4,0,2420,,11,2017,7,62,4,1,6,3,2,0,1,1,1,4,3,1,1,1,9,9,9,0,0,9,2,24,245,99,99,1,210035,769716,905.887280701754
2017096541,1,4,0,,,,,65,0,200,,11,2017,11,3,4,5,6,3,10,0,2,5,1,2,3,3,1,1,9,9,9,0,0,9,3,32,323,99,99,1,207632,711983,630.244565217391
2017096590,1,3,0,,,,,4622,461,0,2087,20,2017,7,59,4,1,4,3,2,1,0,1,1,4,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,187510,660028,947.342592592593
2017096597,1,4,0,,,,,3866,0,80,,61,2017,2,67,4,1,1,3,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,205792,628296,305.319444444444
2017096669,1,3,0,,,,,4,8611,2372,451,11,2017,10,1,4,5,6,3,2,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,2,24,245,99,99,1,209118,764814,905.887280701754
2017096686,1,4,0,,,,,4,0,2430,,11,2017,2,57,4,1,2,3,2,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,2,24,245,99,99,1,210102,770736,1157.56403508772
2017096743,1,4,0,,,,,653,0,120,,11,2017,4,28,3,1,4,3,10,3,0,2,1,2,3,1,1,1,6,1,9,0,0,9,3,32,324,99,99,1,198075,713543,566.507575757576
2017096759,1,4,0,,,,,4,0,1590,,11,2017,5,9,4,5,2,3,8,0,1,1,1,4,3,3,1,1,2,1,9,0,0,9,3,32,324,99,99,1,191762,704603,1157.56403508772
2017096787,1,3,0,,,,,4,0,1150,315,20,2017,9,28,4,1,7,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,52,512,99,99,1,184537,662521,718.821052631579
2017096837,1,4,0,,,,,431,0,280,,52,2017,9,38,4,1,1,3,3,1,0,7,1,4,3,1,1,1,9,9,9,0,0,9,4,32,432,99,99,1,193220,645478,2294.78333333333
2017096856,1,4,0,,,,,70,,,,11,2017,9,85,1,5,7,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,2,46,246,99,99,3,217416,754663,685.498263888889
2017096901,1,4,0,,,,,4,0,890,,52,2017,7,75,4,1,1,3,8,0,2,5,1,4,1,1,1,1,6,2,9,0,0,9,4,44,441,99,99,1,172936,641002,1158.40197368421
2017096985,2,3,0,,,,,1,0,760,9405,43,2017,5,65,4,1,4,3,2,1,0,4,1,4,3,1,1,1,9,9,9,0,0,9,7,76,999,99,99,1,229628,634112,2333.80555555556
2017097060,1,3,0,,,,,60,0,56,3655,34,2017,5,72,1,1,3,3,5,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,184958,575373,740.272887323944
2017097123,1,4,0,,,,,444,0,400,,51,2017,8,55,4,1,1,3,5,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,4,41,412,99,99,1,199800,684709,853.751893939394
2017097125,1,3,0,,,,,4,0,1150,315,20,2017,8,87,4,5,7,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,52,512,99,99,1,184537,662521,718.821052631579
2017097128,1,3,0,,,,,40,5112,2968,4103,51,2017,7,81,4,5,4,3,5,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,21,421,99,99,1,192147,671632,971.54380952381
2017097137,1,3,0,,,,,4,0,2205,433,11,2017,5,48,4,1,6,3,2,3,0,1,1,1,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208204,748966,905.887280701754
2017097187,1,3,0,,,,,412,0,16,9615,52,2017,6,36,4,1,4,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,4,44,441,99,99,1,182950,642812,1173.92708333333
2017097308,1,4,0,,,,,1,0,170,,61,2017,12,65,4,1,6,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,193266,652525,1818.63055555556
2017097372,1,3,0,,,,,90,7677,4098,1597,14,2017,3,32,2,1,5,3,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,22,221,99,99,1,253182,739555,388.642857142857
2017097378,1,3,0,,,,,85,806,333,1159,12,2017,12,74,4,5,1,3,2,1,0,4,1,1,3,3,1,1,9,9,9,0,0,9,2,21,212,99,99,1,239412,758601,1043.46836419753
2017097402,1,4,0,,,,,70,0,690,,11,2017,9,67,4,1,6,3,3,2,0,3,1,1,3,1,1,1,9,9,9,0,0,9,2,24,246,99,99,1,215490,760255,770.364583333333
2017097440,1,4,0,,,,,85,0,130,,11,2017,4,93,3,5,4,3,2,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,2,24,242,99,99,1,220595,757393,1049.7337962963
2017097444,2,4,0,,,,,5,0,320,,41,2017,4,3,4,5,1,3,8,0,2,6,1,3,3,3,1,1,6,2,9,0,0,9,7,77,77,99,99,1,211435,667331,1799.02298850575
2017097470,1,4,0,,,,,1,0,280,,52,2017,10,32,1,1,5,3,11,0,2,5,1,5,3,11,1,1,9,9,9,0,0,9,4,43,431,99,99,1,195743,642770,2378.85
2017097523,1,4,0,,,,,805,0,110,,12,2017,11,66,4,1,3,3,2,3,0,1,0,2,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,226826,752280,459.511904761905
2017097556,1,4,0,,,,,574,0,170,,11,2017,10,34,4,1,5,3,8,2,0,4,1,3,4,1,1,1,6,2,9,0,0,9,3,24,324,99,99,1,202091,706722,806.602272727273
